Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies,read_dates,genres,n_ratings
31456,The Twits,Roald Dahl,"Dahl, Roald",Quentin Blake,0141318309,9780141318301,4,3.97,Puffin Books,Paperback,96,2004,1980,,20/06/2017,,,read,,,,1,1,,Childrens|1524;Fiction|1158;Children|927;Childhood|742;Children S|585;Fantasy|583;Children S Books|515;Roald Dahl|469;Kids|464;Classics|399;Childrens Books|348;Middle Grade|333;Humor|267;Young Adult|252;Childhood Books|249;Kids Books|207;Humour|148;Childhood Favorites|143;Childhood Reads|140;Children S Literature|132,137225
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,0141301066,9780141301068,4,4.33,Puffin Books,Paperback,240,1998,1988,,20/06/2017,,,read,,,,1,1,,Childrens|4204;Fiction|4038;Classics|3472;Fantasy|3171;Children|2928;Childhood|2342;Children S|2001;Children S Books|1743;Middle Grade|1596;Kids|1587;Young Adult|1320;Childrens Books|1012;Childhood Favorites|801;Kids Books|717;Roald Dahl|709;Classic|695;Childhood Books|655;Ya|636;Humor|549;Audiobooks|479,861649
13836,"Wild Magic (Immortals, #1)",Tamora Pierce,"Pierce, Tamora",,1416903437,9781416903437,0,4.31,Simon Pulse,Paperback,362,2005,1992,,20/06/2017,to-read,to-read (#32),to-read,,,,0,0,,Fantasy|4771;Young Adult|1916;Ya|1068;Fiction|496;Magic|451;Tamora Pierce|399;Series|308;Ya Fantasy|304;Adventure|240;High Fantasy|194;Dragons|166;Sci Fi Fantasy|146;Middle Grade|144;Teen|134;Childhood|125;Childrens|124;Animals|118;Ya Fiction|110;Audiobooks|108;Re Read|98,77798
18005734,"Grounded! (Confessions of an Angel-In-Training, #2)",Shel Delisle,"Delisle, Shel",,1482583089,9781482583083,4,4.43,Something Else Publishing ,Paperback,226,2013,2013,,20/06/2017,,,read,,,,1,1,,,127
12973546,Dolphin Girl,Shel Delisle,"Delisle, Shel",,0615554458,9780615554457,0,3.84,Something Else Publishing ,Paperback,296,2011,2011,,20/06/2017,to-read,to-read (#31),to-read,,,,0,0,,Young Adult|13,333
13505602,"Winging It! (Confessions of an Angel-In-Training, #1)",Shel Delisle,"Delisle, Shel",,0615603467,9780615603469,4,3.92,Something Else Publishing ,Paperback,288,2012,2012,,20/06/2017,,,read,,,,1,1,,Young Adult|18;Angels|14,803
25282055,"Blown Away! (Confessions of an Angel-In-Training, #3)",Shel Delisle,"Delisle, Shel",,1511528397,9781511528399,4,4.37,Something Else Publishing,Paperback,275,2015,2015,,20/06/2017,,,read,,,,1,1,,,60
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.","Tormod Haugen, Per Svein Paulsen",,,0,4.23,HarperCollins Publishers,Paperback,206,2005,1950,,20/06/2017,to-read,to-read (#30),to-read,,,,0,0,,Fantasy|29736;Classics|12092;Fiction|8888;Young Adult|5093;Childrens|4118;Children|2690;Series|2309;Classic|2146;Children S|2051;Childhood|2042;Middle Grade|2019;Ya|1971;Adventure|1746;Christian|1634;Children S Books|1526;Kids|1436;Magic|975;Christian Fiction|896;Narnia|857;Childrens Books|843,2596987
6319,The BFG,Roald Dahl,"Dahl, Roald",Quentin Blake,0141311371,9780141311371,4,4.22,Puffin Books,Paperback,199,2001,1982,,20/06/2017,,,read,,,,1,1,,Fantasy|3070;Childrens|2851;Fiction|2365;Children|1690;Childhood|1459;Children S|1326;Classics|1274;Children S Books|1196;Kids|1116;Middle Grade|804;Young Adult|726;Childrens Books|668;Roald Dahl|585;Kids Books|536;Childhood Favorites|451;Childhood Books|434;Humor|338;Ya|313;Adventure|304;Classic|301,453377
9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,"Riggs, Ransom",,,,0,3.92,Quirk,Hardcover,352,2011,2011,,20/06/2017,currently-reading,currently-reading (#5),currently-reading,,,,1,0,,Fantasy|15018;Young Adult|10135;Fiction|5311;Ya|5150;Paranormal|2633;Mystery|2146;Series|2080;Horror|1763;Book Club|1351;Historical Fiction|1305;Time Travel|1256;Owned Books|1157;Supernatural|1004;Adventure|803;Physical Tbr|778;My Books|735;Read In 2016|693;Audiobooks|623;Wishlist|604;Ya Fantasy|599,1187593
6327,The Witches,Roald Dahl,"Dahl, Roald",Quentin Blake,0590032496,9780590032490,4,4.17,Scholastic Inc.,Paperback,208,1997,1983,,20/06/2017,,,read,,,,1,1,,Fantasy|2898;Childrens|2559;Fiction|2010;Children|1651;Childhood|1366;Children S|1147;Classics|1104;Children S Books|939;Kids|848;Middle Grade|799;Young Adult|752;Childrens Books|630;Roald Dahl|544;Childhood Books|403;Childhood Favorites|399;Witches|388;Kids Books|357;Ya|350;Classic|267;Magic|265,374960
6689,James and the Giant Peach,Roald Dahl,"Dahl, Roald",Quentin Blake,0375814248,9780375814242,3,4.02,Alfred A. Knopf ,Hardcover,146,2002,1961,,20/06/2017,,,read,,,,1,1,,Childrens|3203;Fantasy|2986;Fiction|2761;Classics|1942;Children|1924;Childhood|1455;Children S|1451;Children S Books|1329;Kids|1179;Young Adult|911;Childrens Books|777;Middle Grade|742;Kids Books|551;Roald Dahl|534;Childhood Favorites|466;Classic|442;Adventure|442;Childhood Books|429;Ya|368;Children S Literature|322,447236
378,The Phantom Tollbooth,Norton Juster,"Juster, Norton",Jules Feiffer,0394820371,9780394820378,0,4.19,Random House Bullseye Books,Paperback,248,1996,1961,,22/05/2017,to-read,to-read (#29),to-read,,,,1,0,,Fantasy|4232;Fiction|2757;Classics|2230;Childrens|2016;Young Adult|1320;Children|1120;Children S|1012;Middle Grade|950;Kids|857;Childhood|755;Children S Books|732;Ya|622;Classic|500;Adventure|488;Childrens Books|427;Humor|403;Childhood Favorites|398;Kids Books|397;Juvenile|260;School|251,274170
17061,Coraline,Neil Gaiman,"Gaiman, Neil",Dave McKean,0061139378,9780061139376,2,4.1,William Morrow Paperbacks,Paperback,176,2006,2002,,22/05/2017,,,read,,,,1,0,,Fantasy|12681;Horror|5726;Fiction|4434;Young Adult|3600;Middle Grade|2209;Childrens|2163;Ya|1584;Children|1432;Children S|922;Audiobooks|894;Neil Gaiman|879;Paranormal|623;Kids|593;Children S Books|582;Wishlist|572;Adventure|532;Mystery|451;Classics|432;Owned Books|418;Audio|417,621750
6186357,"The Maze Runner (The Maze Runner, #1)",James Dashner,"Dashner, James",,0385737947,9780385737944,4,4.04,Delacorte Press,Hardcover,384,2009,2009,,20/06/2017,,,read,,,,1,1,,Young Adult|11294;Dystopian|8187;Dystopia|5672;Ya|5514;Science Fiction|4815;Sci Fi|4175;Fiction|3876;Fantasy|3431;Series|2402;Adventure|1399;Owned Books|1126;Physical Tbr|884;Post Apocalyptic|837;Mystery|836;Maze Runner|830;Read In 2014|816;My Books|811;Teen|690;Audiobooks|584;Scifi|565,1385327
1173634,Fields of Home (Children of the Famine #3),Marita Conlon-McKenna,"Conlon-McKenna, Marita","Donald Teskey, P.J. Lynch",086278509X,9780862785093,0,4.18,O'Brien Press,Paperback,192,2005,1996,,27/05/2017,,,read,,,,1,1,,Historical Fiction|26;Ireland|11,1119
3992598,The Demigod Files (Percy Jackson and the Olympians),Rick Riordan,"Riordan, Rick",,142312166X,9781423121664,0,4.04,Disney-Hyperion Books,Hardcover,151,2009,2009,,27/05/2017,to-read,to-read (#28),to-read,,,,0,0,,Fantasy|2532;Mythology|1276;Rick Riordan|868;Young Adult|847;Percy Jackson|658;Middle Grade|538;Fiction|464;Ya|346;Short Stories|309;Adventure|248;Series|242;Greek Mythology|212;Owned Books|146;Urban Fantasy|142;Childrens|141;Riordanverse|126;Children|111;Wishlist|109;My Books|108;Percy Jackson And The Olympians|99,98615
25614492,Salt to the Sea,Ruta Sepetys,"Sepetys, Ruta","Jorjeana Marie, Will Damron, Cassandra Morris,",,,0,4.36,Philomel Books,Hardcover,391,2016,2016,,27/05/2017,to-read,to-read (#27),to-read,,,,0,0,,Historical Fiction|7429;Young Adult|2892;Ya|1692;Historical|1481;Fiction|1464;Wwii|694;War|597;Book Club|492;Audiobooks|456;History|396;Wishlist|351;Ww2|348;Audio|326;World War Ii|322;Romance|313;Physical Tbr|292;Read In 2016|260;Owned Books|250;Read In 2017|233;5 Stars|217,183205
8933944,"Harry Potter: The Prequel (Harry Potter, #0.5)",J.K. Rowling,"Rowling, J.K.",,1156923441,9781156923443,0,4.14,Books LLC,ebook,11,2008,2008,,27/05/2017,to-read,to-read (#26),to-read,,,,0,0,,Fantasy|1061;Short Stories|330;Fiction|289;Young Adult|213;Series|112;Ya|100;Magic|81;Short Story|72;J K Rowling|65;Childrens|62;English|56;Middle Grade|55;Ebooks|55;Read In English|51;Read In 2016|50;Wishlist|45;Adventure|40;Jk Rowling|35;Harry Potter Series|35;E Books|33,24274
29056083,"Harry Potter and the Cursed Child: Parts One and Two (Harry Potter, #8)",John Tiffany,"Tiffany, John","Jack Thorne, J.K. Rowling",,,0,3.51,"Little, Brown",Hardcover,343,2016,2016,,27/05/2017,currently-reading,currently-reading (#4),currently-reading,,,,1,0,,Fantasy|18271;Fiction|5135;Young Adult|4244;Harry Potter|4016;Plays|3415;Read In 2016|2116;Ya|1767;Magic|1465;Owned Books|1182;Series|1168;Play|1100;Read 2016|1043;My Books|771;Adventure|730;My Library|685;Middle Grade|645;2016 Reads|639;Drama|623;Time Travel|608;Childrens|555,932937
979765,"Swallowdale (Swallows and Amazons, #2)",Arthur Ransome,"Ransome, Arthur",,0879235721,9780879235727,0,4.25,David R. Godine Publisher,Paperback,448,1986,1931,,27/05/2017,currently-reading,currently-reading (#3),currently-reading,,,,1,0,,Fiction|87;Childrens|63;Children|52;Adventure|42;Classics|41;Children S|31;Young Adult|25;Children S Books|23;Kids|18;Childhood|17;Classic|16;Read Aloud|16;Childrens Books|16;Childhood Books|12;Childhood Favourites|12;Sailing|12;Series|11;Ya|11,3654
125190,"Swallows and Amazons (Swallows and Amazons, #1)",Arthur Ransome,"Ransome, Arthur",,087923573X,9780879235734,0,4,David R. Godine Publisher,Paperback,315,2010,1930,,27/05/2017,,,read,,,,1,1,,Classics|420;Fiction|390;Childrens|358;Children S|202;Children|194;Adventure|167;Kids|121;Children S Books|118;Young Adult|113;Classic|98;Childrens Books|86;Childhood|74;Read Aloud|67;Middle Grade|66;Bbc Big Read|65;Series|61;Read Alouds|54;Kids Books|52;Ya|51;Historical Fiction|48,30630
27203016,The School For Good and Evil: The Ever Never Handbook,Soman Chainani,"Chainani, Soman",,,,0,4.35,HarperCollins,,,2016,2016,,27/05/2017,to-read,to-read (#25),to-read,,,,0,0,,Fantasy|125;Middle Grade|43;School For Good And Evil|23;The School For Good And Evil|19;Young Adult|18;Physical Tbr|16;Series|16;Fiction|14;Fairy Tale|11,3925
13536595,"Emerald Star (Hetty Feather, #3)",Jacqueline Wilson,"Wilson, Jacqueline",Nick Sharratt,0857531050,9780857531056,0,4.17,Doubleday Childrens,Hardcover,432,2012,2012,04/08/2013,04/08/2013,,,read,,,,1,0,"2013-08-04,2013-08-04",Jacqueline Wilson|60;Childhood|30;Historical Fiction|29;Childrens|26;Historical|18;Children S|17;Childhood Books|16;Middle Grade|15;Fiction|14;My Books|12;Children|12,3943
28927033,A History of Notable Shadowhunters & Denizens of Downworld,Cassandra Clare,"Clare, Cassandra",Cassandra Jean,,,0,4.44,,Hardcover,208,2016,2016,,22/05/2017,to-read,to-read (#24),to-read,,,,0,0,,Fantasy|272;Shadowhunters|171;Young Adult|123;Cassandra Clare|103;Owned Books|58;Ya|54;Urban Fantasy|42;Paranormal|30;Shadowhunter Chronicles|28;The Shadowhunter Chronicles|25;My Books|24;Read In 2017|23;Wishlist|23;Fiction|22;Read In 2016|22;Read In English|21;Graphic Novels|21;Cazadores De Sombras|19;5 Stars|19;Series|17,7013
23159927,After the Bridge (The Infernal Devices #3.5),Cassandra Clare,"Clare, Cassandra",,,,0,4.36,,ebook,32,2014,2013,,22/05/2017,to-read,to-read (#23),to-read,,,,0,0,,Fantasy|358;Young Adult|180;Romance|157;Short Stories|153;Cassandra Clare|123;Shadowhunters|118;Ya|85;Novellas|70;Series|68;Paranormal|61;Urban Fantasy|57;Novella|50;Fiction|33;Short Story|33;Ya Fantasy|31;The Infernal Devices|30;Ebooks|27;Angels|26;5 Stars|24;Read In English|24,8771
17874788,"Untitled (The Wicked Powers, #3)",Cassandra Clare,"Clare, Cassandra",,,,0,4.26,,Hardcover,,,,,22/05/2017,to-read,to-read (#22),to-read,,,,0,0,,Shadowhunters|125;Cassandra Clare|124;Fantasy|108;Young Adult|68;To Be Released|49;Wishlist|44;Not Yet Released|41;Shadowhunter Chronicles|34;Coming Soon|34;Unreleased|30;Ya|29;Urban Fantasy|29;Series|28;Paranormal|25;Not Out Yet|23;The Shadowhunter Chronicles|22;Anticipated Releases|19;The Wicked Powers|19;Need To Buy|19;Romance|18,114
17874777,"Untitled (The Wicked Powers, #2)",Cassandra Clare,"Clare, Cassandra",,,,0,4.31,,Hardcover,,,,,22/05/2017,to-read,to-read (#21),to-read,,,,0,0,,Shadowhunters|126;Cassandra Clare|124;Fantasy|109;Young Adult|67;To Be Released|50;Wishlist|45;Not Yet Released|41;Shadowhunter Chronicles|33;Coming Soon|33;Ya|29;Unreleased|29;Urban Fantasy|28;Series|28;Paranormal|25;Not Out Yet|23;The Shadowhunter Chronicles|22;2023 Releases|21;The Wicked Powers|19;Need To Buy|19;Anticipated Releases|19,118
17874773,"Untitled (The Wicked Powers, #1)",Cassandra Clare,"Clare, Cassandra",,,,0,4.29,,,,,,,22/05/2017,to-read,to-read (#20),to-read,,,,0,0,,Fantasy|224;Shadowhunters|155;Cassandra Clare|152;Young Adult|129;To Be Released|95;Not Yet Released|75;Wishlist|73;Anticipated Releases|62;2023 Releases|60;Coming Soon|59;Not Out Yet|57;Series|54;Ya|54;Urban Fantasy|51;Unreleased|50;Paranormal|44;2022 Releases|43;Shadowhunter Chronicles|35;Upcoming|33;Romance|31,344
17699859,"Chain of Thorns (The Last Hours, #3)",Cassandra Clare,"Clare, Cassandra",,1406358118,9781406358117,0,4.14,Walker Books,Hardcover,800,2023,2023,,22/05/2017,to-read,to-read (#19),to-read,,,,0,0,,Fantasy|1068;Young Adult|419;Shadowhunters|393;2023 Releases|360;Cassandra Clare|321;Physical Tbr|259;Wishlist|229;Romance|222;Ya|191;2023 Tbr|153;Series|150;Historical Fiction|144;2022 Releases|130;Read In 2023|117;Want To Buy|114;2023 Reads|112;Urban Fantasy|111;Paranormal|107;Historical|105;Ya Fantasy|100,14662
13583766,Shadowhunters and Downworlders: A Mortal Instruments Reader,Cassandra Clare,"Clare, Cassandra","Holly Black, Kate Milford, Diana Peterfreund, Sara Ryan, Scott Tracey, Robin Wasserman, Kendare Blake, Gwenda Bond, Sarah Rees Brennan, Rachel Caine, Sarah Cross, Kami Garcia, Michelle Hodkin, Kelly Link",1937856224,9781937856229,0,3.69,SmartPop,Paperback,256,2013,2013,,22/05/2017,to-read,to-read (#18),to-read,,,,0,0,,Fantasy|207;Cassandra Clare|160;Young Adult|153;Shadowhunters|140;Ya|59;Paranormal|55;Wishlist|53;Urban Fantasy|42;Vampires|41;Non Fiction|38;Mortal Instruments|36;Angels|32;Cazadores De Sombras|28;Owned Books|28;Series|28;Fiction|25;Demons|23;Supernatural|23;The Mortal Instruments|21;Werewolves|20,7109
13568619,The Shadowhunter's Codex,Cassandra Clare,"Clare, Cassandra",Joshua Lewis,,,0,3.93,Simon and Schuster,Hardcover,274,2013,2013,,22/05/2017,to-read,to-read (#17),to-read,,,,0,0,,Fantasy|1204;Young Adult|544;Shadowhunters|539;Cassandra Clare|492;Ya|258;Owned Books|236;Paranormal|184;Physical Tbr|183;Urban Fantasy|164;My Books|139;Wishlist|136;Vampires|112;Fiction|110;Series|105;Angels|94;My Library|86;On My Shelf|84;Bookshelf|82;Shadowhunter Chronicles|79;Magic|76,35662
16303287,The Bane Chronicles,Cassandra Clare,"Clare, Cassandra","Sarah Rees Brennan, Maureen Johnson, Cassandra Jean",1442495995,9781442495999,0,4.1,Margaret K. McElderry Books,Hardcover,507,2014,2014,,22/05/2017,to-read,to-read (#16),to-read,,,,0,0,,Fantasy|2839;Young Adult|1414;Shadowhunters|820;Cassandra Clare|747;Ya|718;Paranormal|458;Urban Fantasy|441;Short Stories|416;Physical Tbr|394;Owned Books|381;Lgbtq|372;Romance|355;Lgbt|301;Vampires|279;Magic|277;Fiction|272;Series|260;Ya Fantasy|249;My Books|219;Wishlist|161,92103
26156987,If I Was Your Girl,Meredith Russo,"Russo, Meredith",,1250078407,9781250078407,0,3.99,Flatiron Books,Hardcover,280,2016,2016,,22/05/2017,,,read,,,,1,1,,Young Adult|1573;Lgbt|1126;Lgbtq|1124;Ya|1086;Contemporary|834;Romance|716;Lgbtqia|495;Fiction|495;Queer|349;Realistic Fiction|192;Trans|183;Audiobooks|173;Read In 2017|139;Wishlist|138;Own Voices|125;Read In 2016|122;Ya Fiction|99;Ya Contemporary|99;Transgender|94;Teen|90,37900
295,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",N.C. Wyeth,0753453800,9780753453803,0,3.84,Kingfisher,Hardcover,311,2001,1882,,22/05/2017,to-read,to-read (#15),to-read,,,,0,0,,Classics|13728;Fiction|5402;Adventure|2748;Classic|2407;Historical Fiction|1168;Young Adult|1128;Childrens|853;Pirates|730;Literature|718;Fantasy|680;Children|677;Owned Books|472;Novels|470;Children S|426;Audiobooks|425;Classic Literature|379;My Library|375;Childhood|374;Audible|371;Historical|355,460994
179064,"The Goose Girl (The Books of Bayern, #1)",Shannon Hale,"Hale, Shannon",,1582349908,9781582349909,0,4.13,Bloomsbury Children's Books,Paperback,383,2005,2003,,22/05/2017,currently-reading,currently-reading (#2),currently-reading,,,,1,0,,Fantasy|4342;Young Adult|2295;Ya|1066;Romance|729;Fairy Tales|725;Fiction|687;Series|477;Retellings|430;Fairy Tale|380;Middle Grade|340;Adventure|264;Childrens|234;Ya Fantasy|228;Fairytales|223;Magic|217;Retelling|196;Book Club|190;Fairytale|188;Audiobooks|178;Teen|170,140493
162085,"Pretty Little Liars (Pretty Little Liars, #1)",Sara Shepard,"Shepard, Sara",,0060887303,9780060887308,0,3.85,HarperCollins Publishers,Hardcover,286,2006,2006,,22/05/2017,to-read,to-read (#14),to-read,,,,0,0,,Young Adult|2499;Mystery|1365;Ya|1172;Pretty Little Liars|875;Series|707;Contemporary|675;Fiction|657;Romance|380;Chick Lit|338;Pll|331;Thriller|243;Teen|215;Realistic Fiction|187;Mystery Thriller|184;My Books|172;Owned Books|169;Ebooks|144;Sara Shepard|132;Ya Fiction|120;Drama|119,198070
9284655,"Tiger's Curse (The Tiger Saga, #1)",Colleen Houck,"Houck, Colleen",,1402784031,9781402784033,0,4.05,Sterling,Hardcover,403,2011,2011,,22/05/2017,to-read,to-read (#13),to-read,,,,0,0,,Fantasy|1710;Young Adult|1087;Romance|749;Ya|543;Paranormal|337;Series|334;Mythology|317;Magic|201;Fiction|194;Adventure|177;Wishlist|159;Urban Fantasy|137;Ya Fantasy|136;Owned Books|112;Paranormal Romance|104;Supernatural|97;Teen|89;Shapeshifters|83;I Own|76;My Books|74,61933
12425532,"Of Poseidon (The Syrena Legacy, #1)",Anna Banks,"Banks, Anna",,1250003326,9781250003324,0,4,Feiwel & Friends,Hardcover,324,2012,2012,,22/05/2017,to-read,to-read (#12),to-read,,,,0,0,,Fantasy|1359;Young Adult|1100;Romance|742;Mermaids|634;Ya|556;Paranormal|469;Mythology|420;Series|315;Paranormal Romance|156;Wishlist|155;Fiction|144;Mermaid|127;Supernatural|122;Ya Fantasy|114;Urban Fantasy|97;Owned Books|73;Read In 2014|71;Teen|67;Magic|67;Audiobooks|60,49559
317282,Memoirs of a Teenage Amnesiac,Gabrielle Zevin,"Zevin, Gabrielle",,0374349460,9780374349462,0,3.67,Farrar Straus Giroux,Hardcover,288,2007,2007,,22/05/2017,,,read,,,,1,0,,Young Adult|1102;Ya|642;Contemporary|381;Romance|312;Fiction|250;Realistic Fiction|203;Teen|118;Wishlist|83;High School|75;Ya Fiction|75;Amnesia|68;Audiobooks|64;Ya Contemporary|48;Owned Books|45;Stand Alone|45;Teen Fiction|45;Young Adult Fiction|44;Coming Of Age|43;Read In 2014|41;I Own|41,34265
150739,"Dealing with Dragons (Enchanted Forest Chronicles, #1)",Patricia C. Wrede,"Wrede, Patricia C.",Peter de S̬ve,015204566X,9780152045661,0,4.15,HMH Books for Young Readers,Paperback,212,2002,1990,,22/05/2017,to-read,to-read (#11),to-read,,,,0,0,,Fantasy|5380;Young Adult|1299;Dragons|1093;Ya|779;Fiction|678;Middle Grade|507;Childrens|456;Series|372;Magic|291;Children|261;Adventure|252;Children S|243;Humor|236;Childhood|218;Kids|206;Fairy Tales|203;Ya Fantasy|171;Childhood Favorites|165;Sci Fi Fantasy|165;Children S Books|152,88644
22188,"Gossip Girl (Gossip Girl, #1)",Cecily von Ziegesar,"Ziegesar, Cecily von",,0316910333,9780316910330,0,3.51,"Little, Brown and Company",Paperback,224,2002,2002,,22/05/2017,to-read,to-read (#10),to-read,,,,0,0,,Young Adult|1315;Ya|652;Chick Lit|391;Fiction|373;Contemporary|340;Series|305;Romance|254;Gossip Girl|202;Teen|135;Realistic Fiction|70;Drama|65;High School|64;Ya Fiction|63;Owned Books|62;I Own|49;Guilty Pleasures|45;Banned Books|44;Cecily Von Ziegesar|42;Chicklit|42;My Books|41,64320
6310,"Charlie and the Chocolate Factory (Charlie Bucket, #1)",Roald Dahl,"Dahl, Roald",Quentin Blake,0142403881,9780142403884,0,4.15,Puffin Books,Paperback,176,2005,1964,,22/05/2017,,,read,,,,1,1,"2017-05-22,2017-05-22",Childrens|4071;Fantasy|4062;Fiction|4052;Classics|3676;Children|2847;Children S|1964;Childhood|1921;Children S Books|1605;Kids|1513;Young Adult|1384;Middle Grade|1157;Childrens Books|896;Classic|838;Kids Books|663;Roald Dahl|643;Childhood Favorites|627;Ya|571;Humor|498;Childhood Books|497;Adventure|407,797424
38980,"The Princess Diaries (The Princess Diaries, #1)",Meg Cabot,"Cabot, Meg",,0613371658,9780613371650,0,3.8,Turtleback,Library Binding,283,2001,2000,,22/05/2017,to-read,to-read (#9),to-read,,,,0,0,,Young Adult|3487;Ya|1736;Romance|1330;Fiction|1066;Contemporary|881;Chick Lit|807;Series|623;Teen|385;Childhood|366;Meg Cabot|306;Humor|267;Realistic Fiction|207;Royalty|193;Ya Fiction|168;Middle Grade|146;Owned Books|143;Audiobooks|140;Princess Diaries|138;High School|128;Childrens|128,248503
6931356,"The DUFF: Designated Ugly Fat Friend (Hamilton High, #1)",Kody Keplinger,"Keplinger, Kody",,0316084239,9780316084239,0,3.8,Little Brown/Poppy,Hardcover,280,2010,2010,,22/05/2017,,,read,,,,1,1,,Young Adult|2874;Romance|1953;Contemporary|1753;Ya|1576;Fiction|496;Chick Lit|368;Read In 2015|341;High School|326;Realistic Fiction|290;Wishlist|214;Ya Contemporary|197;Stand Alone|197;Contemporary Romance|184;Teen|182;Read 2015|166;Read In English|151;Ya Romance|151;Owned Books|148;Enemies To Lovers|144;New Adult|142,190984
